,class
11395,2
11396,2
11397,2
11398,2
11399,2
11400,2
11401,2
11402,2
11403,2
11404,0
11405,0
11406,0
11407,0
11408,0
11409,0
11410,0
11411,0
11412,0
11413,0
11414,0
11415,0
11416,0
11417,0
11418,7
11419,7
11420,7
11421,7
11422,0
11423,5
11424,5
11425,5
11426,5
11427,0
11428,0
11429,0
11430,0
11431,0
11432,0
11433,0
11434,0
11435,0
11436,0
11437,0
11438,0
11439,0
11440,0
11441,0
11442,0
11443,0
11444,0
11445,0
11446,0
11447,0
11448,0
11449,0
11450,0
11451,0
11452,0
11453,0
11454,0
11455,0
11456,5
11457,5
11458,5
11459,5
11460,5
11461,5
11462,5
11463,5
11464,5
11465,5
11466,5
11467,5
11468,5
11469,5
11470,5
11471,5
11472,5
11473,5
11474,5
11475,5
11476,5
11477,5
11478,0
11479,0
11480,0
11481,0
11482,0
11483,0
11484,0
11485,11
11486,11
11487,11
11488,11
11489,11
11490,11
11491,11
11492,11
11493,11
11494,11
11495,11
11496,11
11497,11
11498,11
11499,11
11500,11
11501,11
11502,0
11503,11
11504,11
11505,11
11506,11
11507,11
11508,11
11509,11
11510,11
11511,11
11512,11
11513,11
11514,11
11515,11
11516,11
11517,11
11518,11
11519,11
11520,11
11521,11
11522,11
11523,11
11524,11
11525,11
11526,0
11527,0
11528,2
11529,2
11530,2
11531,2
11532,2
11533,2
11534,2
11535,2
11536,2
11537,2
11538,2
11539,2
11540,2
11541,2
11542,2
11543,2
11544,2
11545,2
11546,2
11547,2
11548,2
11549,0
11550,0
11551,0
11552,0
11553,0
11554,0
11555,0
11556,0
11557,0
11558,0
11559,0
11560,0
11561,0
11562,0
11563,0
11564,0
11565,0
11566,0
11567,0
11568,5
11569,5
11570,5
11571,5
11572,0
11573,0
11574,0
11575,0
11576,0
11577,0
11578,0
11579,0
11580,0
11581,0
11582,0
11583,0
11584,0
11585,0
11586,0
11587,0
11588,0
11589,0
11590,0
11591,0
11592,0
11593,0
11594,0
11595,0
11596,0
11597,0
11598,0
11599,0
11600,0
11601,5
11602,5
11603,5
11604,5
11605,5
11606,5
11607,5
11608,5
11609,5
11610,5
11611,5
11612,5
11613,5
11614,5
11615,5
11616,5
11617,5
11618,5
11619,5
11620,5
11621,5
11622,5
11623,0
11624,0
11625,0
11626,0
11627,0
11628,0
11629,0
11630,11
11631,11
11632,11
11633,11
11634,11
11635,11
11636,11
11637,11
11638,11
11639,11
11640,11
11641,11
11642,11
11643,11
11644,11
11645,11
11646,11
11647,0
11648,11
11649,11
11650,11
11651,11
11652,11
11653,11
11654,11
11655,11
11656,11
11657,11
11658,11
11659,11
11660,11
11661,11
11662,11
11663,11
11664,11
11665,11
11666,11
11667,11
11668,11
11669,11
11670,11
11671,0
11672,0
11673,2
11674,2
11675,2
11676,2
11677,2
11678,2
11679,2
11680,2
11681,2
11682,2
11683,2
11684,2
11685,2
11686,2
11687,2
11688,2
11689,2
11690,2
11691,2
11692,2
11693,2
11694,0
11695,0
11696,0
11697,0
11698,0
11699,0
11700,0
11701,0
11702,0
11703,0
11704,0
11705,0
11706,0
11707,0
11708,0
11709,0
11710,0
11711,0
11712,5
11713,5
11714,5
11715,5
11716,5
11717,0
11718,0
11719,0
11720,0
11721,0
11722,0
11723,0
11724,0
11725,0
11726,0
11727,0
11728,0
11729,0
11730,0
11731,0
11732,0
11733,0
11734,0
11735,0
11736,0
11737,0
11738,0
11739,0
11740,0
11741,0
11742,0
11743,0
11744,0
11745,0
11746,5
11747,5
11748,5
11749,5
11750,5
11751,5
11752,5
11753,5
11754,5
11755,5
11756,5
11757,5
11758,5
11759,5
11760,5
11761,5
11762,5
11763,5
11764,5
11765,5
11766,5
11767,5
11768,0
11769,0
11770,0
11771,0
11772,0
11773,0
11774,0
11775,11
11776,11
11777,11
11778,11
11779,11
11780,11
11781,11
11782,11
11783,11
11784,11
11785,11
11786,11
11787,11
11788,11
11789,11
11790,11
11791,11
11792,0
11793,11
11794,11
11795,11
11796,11
11797,11
11798,11
11799,11
11800,11
11801,11
11802,11
11803,11
11804,11
11805,11
11806,11
11807,11
11808,11
11809,11
11810,11
11811,11
11812,11
11813,11
11814,11
11815,11
11816,0
11817,0
11818,2
11819,2
11820,2
11821,2
11822,2
11823,2
11824,2
11825,2
11826,2
11827,2
11828,2
11829,2
11830,2
11831,2
11832,2
11833,2
11834,2
11835,2
11836,2
11837,2
11838,2
11839,0
11840,0
11841,0
11842,0
11843,0
11844,0
11845,0
11846,0
11847,0
11848,0
11849,0
11850,0
11851,0
11852,0
11853,0
11854,0
11855,0
11856,0
11857,0
11858,0
11859,0
11860,5
11861,5
11862,0
11863,0
11864,0
11865,0
11866,0
11867,0
11868,0
11869,0
11870,0
11871,0
11872,0
11873,0
11874,0
11875,0
11876,0
11877,0
11878,0
11879,0
11880,0
11881,0
11882,0
11883,0
11884,0
11885,0
11886,0
11887,0
11888,0
11889,0
11890,0
11891,5
11892,5
11893,5
11894,5
11895,5
11896,5
11897,5
11898,5
11899,5
11900,5
11901,5
11902,5
11903,5
11904,5
11905,5
11906,5
11907,5
11908,5
11909,5
11910,5
11911,5
11912,5
11913,0
11914,0
11915,0
11916,0
11917,0
11918,0
11919,0
11920,11
11921,11
11922,11
11923,11
11924,11
11925,11
11926,11
11927,11
11928,11
11929,11
11930,11
11931,11
11932,11
11933,11
11934,11
11935,11
11936,11
11937,0
11938,11
11939,11
11940,11
11941,11
11942,11
11943,11
11944,11
11945,11
11946,11
11947,11
11948,11
11949,11
11950,11
11951,11
11952,11
11953,11
11954,11
11955,11
11956,11
11957,11
11958,11
11959,11
11960,11
11961,0
11962,0
11963,2
11964,2
11965,2
11966,2
11967,2
11968,2
11969,2
11970,2
11971,2
11972,2
11973,0
11974,0
11975,0
11976,0
11977,0
11978,0
11979,0
11980,0
11981,0
11982,0
11983,0
11984,0
11985,0
11986,0
11987,0
11988,0
11989,0
11990,0
11991,0
11992,0
11993,0
11994,0
11995,0
11996,0
11997,0
11998,0
11999,0
12000,0
12001,0
12002,0
12003,0
12004,0
12005,0
12006,0
12007,0
12008,0
12009,0
12010,0
12011,0
12012,0
12013,0
12014,0
12015,0
12016,0
12017,0
12018,0
12019,0
12020,0
12021,0
12022,0
12023,0
12024,0
12025,0
12026,0
12027,0
12028,0
12029,0
12030,0
12031,0
12032,0
12033,0
12034,0
12035,0
12036,5
12037,5
12038,5
12039,5
12040,5
12041,5
12042,5
12043,5
12044,5
12045,5
12046,5
12047,5
12048,5
12049,5
12050,5
12051,5
12052,5
12053,5
12054,5
12055,5
12056,5
12057,5
12058,0
12059,0
12060,0
12061,0
12062,0
12063,0
12064,0
12065,0
12066,11
12067,11
12068,11
12069,11
12070,11
12071,11
12072,11
12073,11
12074,11
12075,11
12076,11
12077,11
12078,11
12079,11
12080,11
12081,11
12082,0
12083,11
12084,11
12085,11
12086,11
12087,11
12088,11
12089,11
12090,11
12091,11
12092,11
12093,11
12094,11
12095,11
12096,11
12097,11
12098,11
12099,11
12100,11
12101,11
12102,11
12103,11
12104,11
12105,11
12106,0
12107,0
12108,2
12109,2
12110,2
12111,2
12112,2
12113,2
12114,2
12115,2
12116,2
12117,2
12118,0
12119,0
12120,0
12121,0
12122,0
12123,0
12124,0
12125,0
12126,0
12127,0
12128,0
12129,0
12130,0
12131,0
12132,0
12133,0
12134,0
12135,0
12136,0
12137,0
12138,0
12139,0
12140,0
12141,0
12142,0
12143,0
12144,0
12145,0
12146,0
12147,0
12148,0
12149,0
12150,0
12151,0
12152,0
12153,0
12154,0
12155,0
12156,0
12157,0
12158,0
12159,0
12160,0
12161,0
12162,0
12163,0
12164,0
12165,0
12166,0
12167,0
12168,0
12169,0
12170,0
12171,0
12172,0
12173,0
12174,0
12175,0
12176,0
12177,0
12178,0
12179,0
12180,0
12181,5
12182,5
12183,5
12184,5
12185,5
12186,5
12187,5
12188,5
12189,5
12190,5
12191,5
12192,5
12193,5
12194,5
12195,5
12196,5
12197,5
12198,5
12199,5
12200,5
12201,5
12202,0
12203,0
12204,0
12205,0
12206,0
12207,0
12208,0
12209,0
12210,0
12211,11
12212,11
12213,11
12214,11
12215,11
12216,11
12217,11
12218,11
12219,11
12220,11
12221,11
12222,11
12223,11
12224,11
12225,11
12226,11
12227,0
12228,11
12229,11
12230,11
12231,11
12232,11
12233,11
12234,11
12235,11
12236,11
12237,11
12238,11
12239,11
12240,11
12241,11
12242,11
12243,11
12244,11
12245,11
12246,11
12247,11
12248,11
12249,11
12250,11
12251,0
12252,0
12253,2
12254,2
12255,2
12256,2
12257,2
12258,2
12259,2
12260,2
12261,2
12262,2
12263,0
12264,0
12265,0
12266,0
12267,0
12268,0
12269,0
12270,0
12271,0
12272,0
12273,0
12274,0
12275,0
12276,0
12277,0
12278,0
12279,0
12280,0
12281,0
12282,0
12283,0
12284,0
12285,0
12286,0
12287,0
12288,0
12289,0
12290,0
12291,0
12292,0
12293,0
12294,0
12295,0
12296,0
12297,0
12298,0
12299,0
12300,0
12301,0
12302,0
12303,0
12304,0
12305,0
12306,0
12307,0
12308,0
12309,0
12310,0
12311,0
12312,0
12313,0
12314,0
12315,0
12316,0
12317,0
12318,0
12319,0
12320,0
12321,0
12322,0
12323,0
12324,0
12325,0
12326,5
12327,5
12328,5
12329,5
12330,5
12331,5
12332,5
12333,5
12334,5
12335,5
12336,5
12337,5
12338,5
12339,5
12340,5
12341,5
12342,5
12343,5
12344,5
12345,5
12346,0
12347,0
12348,0
12349,0
12350,0
12351,0
12352,0
12353,0
12354,0
12355,0
12356,11
12357,11
12358,11
12359,11
12360,11
12361,11
12362,11
12363,11
12364,11
12365,11
12366,11
12367,11
12368,11
12369,11
12370,11
12371,11
12372,0
12373,11
12374,11
12375,11
12376,11
12377,11
12378,11
12379,11
12380,11
12381,11
12382,11
12383,11
12384,11
12385,11
12386,11
12387,11
12388,11
12389,11
12390,11
12391,11
12392,11
12393,11
12394,11
12395,11
12396,0
12397,0
12398,2
12399,2
12400,2
12401,2
12402,2
12403,2
12404,2
12405,2
12406,2
12407,2
12408,0
12409,0
12410,0
12411,0
12412,0
12413,0
12414,0
12415,0
12416,0
12417,0
12418,0
12419,0
12420,0
12421,0
12422,0
12423,0
12424,0
12425,0
12426,0
12427,0
12428,0
12429,0
12430,0
12431,0
12432,0
12433,0
12434,0
12435,0
12436,0
12437,0
12438,0
12439,0
12440,0
12441,0
12442,0
12443,0
12444,0
12445,0
12446,0
12447,0
12448,0
12449,0
12450,0
12451,0
12452,0
12453,0
12454,0
12455,0
12456,0
12457,0
12458,0
12459,0
12460,0
12461,0
12462,0
12463,0
12464,0
12465,0
12466,0
12467,0
12468,0
12469,0
12470,0
12471,5
12472,5
12473,5
12474,5
12475,5
12476,5
12477,5
12478,5
12479,5
12480,5
12481,5
12482,5
12483,5
12484,5
12485,5
12486,5
12487,5
12488,5
12489,0
12490,0
12491,0
12492,0
12493,0
12494,0
12495,0
12496,0
12497,0
12498,0
12499,0
12500,0
12501,11
12502,11
12503,11
12504,11
12505,11
12506,11
12507,11
12508,11
12509,11
12510,11
12511,11
12512,11
12513,11
12514,11
12515,11
12516,11
12517,0
12518,11
12519,11
12520,11
12521,11
12522,11
12523,11
12524,11
12525,11
12526,11
12527,11
12528,11
12529,11
12530,11
12531,11
12532,11
12533,11
12534,11
12535,11
12536,11
12537,11
12538,11
12539,11
12540,11
12541,0
12542,0
12543,2
12544,2
12545,2
12546,2
12547,2
12548,2
12549,2
12550,2
12551,2
12552,2
12553,0
12554,0
12555,0
12556,0
12557,0
12558,0
12559,0
12560,0
12561,0
12562,0
12563,0
12564,0
12565,0
12566,0
12567,0
12568,0
12569,0
12570,0
12571,0
12572,0
12573,0
12574,0
12575,0
12576,0
12577,0
12578,0
12579,0
12580,0
12581,0
12582,0
12583,0
12584,0
12585,0
12586,0
12587,0
12588,0
12589,0
12590,0
12591,0
12592,0
12593,0
12594,0
12595,0
12596,0
12597,0
12598,0
12599,0
12600,0
12601,0
12602,0
12603,0
12604,0
12605,0
12606,0
12607,0
12608,0
12609,0
12610,0
12611,0
12612,0
12613,0
12614,0
12615,0
12616,5
12617,5
12618,5
12619,5
12620,5
12621,5
12622,5
12623,5
12624,5
12625,5
12626,5
12627,5
12628,5
12629,5
12630,5
12631,5
12632,5
12633,0
12634,0
12635,0
12636,0
12637,0
12638,0
12639,0
12640,0
12641,0
12642,0
12643,0
12644,0
12645,0
12646,11
12647,11
12648,11
12649,11
12650,11
12651,11
12652,11
12653,11
12654,11
12655,11
12656,11
12657,11
12658,11
12659,11
12660,11
12661,11
12662,0
12663,11
12664,11
12665,11
12666,11
12667,11
12668,11
12669,11
12670,11
12671,11
12672,11
12673,11
12674,11
12675,11
12676,11
12677,11
12678,11
12679,11
12680,11
12681,11
12682,11
12683,11
12684,11
12685,11
12686,0
12687,0
12688,2
12689,2
12690,2
12691,2
12692,2
12693,2
12694,2
12695,2
12696,2
12697,2
12698,0
12699,0
12700,0
12701,0
12702,0
12703,0
12704,0
12705,0
12706,0
12707,0
12708,0
12709,0
12710,0
12711,0
12712,0
12713,0
12714,0
12715,0
12716,0
12717,0
12718,0
12719,0
12720,0
12721,0
12722,0
12723,0
12724,0
12725,0
12726,0
12727,0
12728,0
12729,0
12730,0
12731,0
12732,0
12733,0
12734,0
12735,0
12736,0
12737,0
12738,0
12739,0
12740,0
12741,0
12742,0
12743,0
12744,0
12745,0
12746,0
12747,0
12748,0
12749,0
12750,0
12751,0
12752,0
12753,0
12754,0
12755,0
12756,0
12757,0
12758,0
12759,0
12760,0
12761,0
12762,0
12763,0
12764,0
12765,0
12766,0
12767,0
12768,0
12769,0
12770,0
12771,0
12772,0
12773,0
12774,0
12775,0
12776,0
12777,0
12778,0
12779,0
12780,0
12781,0
12782,0
12783,0
12784,0
12785,0
12786,0
12787,0
12788,0
12789,0
12790,0
12791,11
12792,11
12793,11
12794,11
12795,11
12796,11
12797,11
12798,11
12799,11
12800,11
12801,11
12802,11
12803,11
12804,11
12805,11
12806,11
12807,0
12808,11
12809,11
12810,11
12811,11
12812,11
12813,11
12814,11
12815,11
12816,11
12817,11
12818,11
12819,11
12820,11
12821,11
12822,11
12823,11
12824,11
12825,11
12826,11
12827,11
12828,11
12829,11
12830,11
12831,0
12832,0
12833,2
12834,2
12835,2
12836,2
12837,2
12838,2
12839,2
12840,2
12841,2
12842,2
12843,0
12844,0
12845,0
12846,0
12847,0
12848,0
12849,0
12850,0
12851,0
12852,0
12853,0
12854,0
12855,0
12856,0
12857,0
12858,0
12859,0
12860,0
12861,0
12862,0
12863,0
12864,0
12865,0
12866,0
12867,0
12868,0
12869,0
12870,0
12871,0
12872,0
12873,0
12874,0
12875,0
12876,0
12877,0
12878,0
12879,0
12880,0
12881,0
12882,0
12883,0
12884,0
12885,0
12886,0
12887,0
12888,0
12889,0
12890,0
12891,0
12892,0
12893,0
12894,0
12895,0
12896,0
12897,0
12898,0
12899,0
12900,0
12901,0
12902,0
12903,0
12904,0
12905,0
12906,0
12907,0
12908,0
12909,0
12910,0
12911,0
12912,0
12913,0
12914,0
12915,0
12916,0
12917,0
12918,0
12919,0
12920,0
12921,0
12922,0
12923,0
12924,0
12925,0
12926,0
12927,0
12928,0
12929,0
12930,0
12931,0
12932,0
12933,0
12934,0
12935,0
12936,11
12937,11
12938,11
12939,11
12940,11
12941,11
12942,11
12943,11
12944,11
12945,11
12946,11
12947,11
12948,11
12949,11
12950,11
12951,11
12952,0
12953,11
12954,11
12955,11
12956,11
12957,11
12958,11
12959,11
12960,11
12961,11
12962,11
12963,11
12964,11
12965,11
12966,11
12967,11
12968,11
12969,11
12970,11
12971,11
12972,11
12973,11
12974,11
12975,11
12976,0
12977,0
12978,2
12979,2
12980,2
12981,2
12982,2
12983,2
12984,2
12985,2
12986,2
12987,2
12988,0
12989,0
12990,0
12991,0
12992,0
12993,0
12994,0
12995,0
12996,0
12997,0
12998,0
12999,0
13000,0
13001,0
13002,0
13003,0
13004,0
13005,0
13006,0
13007,0
13008,0
13009,0
13010,0
13011,0
13012,0
13013,0
13014,0
13015,0
13016,0
13017,0
13018,0
13019,0
13020,0
13021,0
13022,0
13023,0
13024,0
13025,0
13026,0
13027,0
13028,0
13029,0
13030,0
13031,0
13032,0
13033,0
13034,0
13035,0
13036,0
13037,0
13038,0
13039,0
13040,0
13041,0
13042,0
13043,0
13044,0
13045,0
13046,0
13047,0
13048,0
13049,0
13050,0
13051,0
13052,0
13053,0
13054,0
13055,0
13056,0
13057,0
13058,0
13059,0
13060,0
13061,0
13062,0
13063,0
13064,0
13065,0
13066,0
13067,0
13068,0
13069,0
13070,0
13071,0
13072,0
13073,0
13074,0
13075,0
13076,0
13077,0
13078,0
13079,0
13080,0
13081,11
13082,11
13083,11
13084,11
13085,11
13086,11
13087,11
13088,11
13089,11
13090,11
13091,11
13092,11
13093,11
13094,11
13095,11
13096,11
13097,0
13098,11
13099,11
13100,11
13101,11
13102,11
13103,11
13104,11
13105,11
13106,11
13107,11
13108,11
13109,11
13110,11
13111,11
13112,11
13113,11
13114,11
13115,11
13116,11
13117,11
13118,11
13119,11
13120,11
13121,0
13122,0
13123,2
13124,2
13125,2
13126,2
13127,2
13128,2
13129,2
13130,2
13131,2
13132,2
13133,0
13134,0
13135,0
13136,0
13137,0
13138,0
13139,0
13140,0
13141,0
13142,0
13143,0
13144,0
13145,0
13146,0
13147,0
13148,0
13149,0
13150,0
13151,0
13152,0
13153,0
13154,0
13155,0
13156,0
13157,0
13158,0
13159,0
13160,0
13161,0
13162,0
13163,0
13164,0
13165,0
13166,0
13167,0
13168,0
13169,0
13170,0
13171,0
13172,0
13173,0
13174,0
13175,0
13176,0
13177,0
13178,0
13179,0
13180,0
13181,0
13182,0
13183,0
13184,0
13185,0
13186,0
13187,0
13188,0
13189,0
13190,0
13191,0
13192,0
13193,0
13194,0
13195,0
13196,0
13197,0
13198,0
13199,0
13200,0
13201,0
13202,0
13203,0
13204,0
13205,0
13206,0
13207,0
13208,0
13209,0
13210,0
13211,0
13212,0
13213,0
13214,0
13215,0
13216,0
13217,0
13218,0
13219,0
13220,0
13221,0
13222,0
13223,0
13224,0
13225,0
13226,11
13227,11
13228,11
13229,11
13230,11
13231,11
13232,11
13233,11
13234,11
13235,11
13236,11
13237,11
13238,11
13239,11
13240,11
13241,11
13242,0
13243,11
13244,11
13245,11
13246,11
13247,11
13248,11
13249,11
13250,11
13251,11
13252,11
13253,11
13254,11
13255,11
13256,11
13257,11
13258,11
13259,11
13260,11
13261,11
13262,11
13263,11
13264,11
13265,11
13266,0
13267,0
13268,2
13269,2
13270,2
13271,2
13272,2
13273,2
13274,2
13275,2
13276,2
13277,2
13278,0
13279,0
13280,0
13281,0
13282,0
13283,0
13284,0
13285,0
13286,0
13287,0
13288,0
13289,0
13290,0
13291,0
13292,0
13293,0
13294,0
13295,0
13296,0
13297,0
13298,0
13299,0
13300,0
13301,0
13302,0
13303,0
13304,0
13305,0
13306,0
13307,0
13308,0
13309,0
13310,0
13311,0
13312,0
13313,0
13314,0
13315,0
13316,0
13317,0
13318,0
13319,0
13320,0
13321,0
13322,0
13323,0
13324,0
13325,0
13326,0
13327,0
13328,0
13329,0
13330,0
13331,0
13332,0
13333,0
13334,0
13335,0
13336,0
13337,0
13338,0
13339,0
13340,0
13341,0
13342,0
13343,0
13344,0
13345,0
13346,0
13347,0
13348,0
13349,0
13350,0
13351,0
13352,0
13353,0
13354,0
13355,0
13356,0
13357,0
13358,0
13359,0
13360,0
13361,0
13362,0
13363,0
13364,0
13365,0
13366,0
13367,0
13368,0
13369,0
13370,0
13371,11
13372,11
13373,11
13374,11
13375,11
13376,11
13377,11
13378,11
13379,11
13380,11
13381,11
13382,11
13383,11
13384,11
13385,11
13386,11
13387,0
13388,11
13389,11
13390,11
13391,11
13392,11
13393,11
13394,11
13395,11
13396,11
13397,11
13398,11
13399,11
13400,11
13401,11
13402,11
13403,11
13404,11
13405,11
13406,11
13407,11
13408,11
13409,11
13410,11
13411,0
13412,0
13413,2
13414,2
13415,2
13416,2
13417,2
13418,2
13419,2
13420,2
13421,2
13422,2
13423,0
13424,0
13425,0
13426,0
13427,0
13428,0
13429,0
13430,0
13431,0
13432,0
13433,0
13434,0
13435,0
13436,0
13437,0
13438,0
13439,0
13440,0
13441,0
13442,0
13443,0
13444,0
13445,0
13446,0
13447,0
13448,0
13449,0
13450,0
13451,0
13452,0
13453,0
13454,0
13455,0
13456,0
13457,0
13458,0
13459,0
13460,0
13461,0
13462,0
13463,0
13464,0
13465,0
13466,0
13467,0
13468,0
13469,0
13470,0
13471,0
13472,0
13473,0
13474,0
13475,0
13476,0
13477,0
13478,0
13479,0
13480,0
13481,0
13482,0
13483,0
13484,0
13485,0
13486,0
13487,0
13488,0
13489,0
13490,0
13491,0
13492,0
13493,0
13494,0
13495,0
13496,0
13497,0
13498,0
13499,0
13500,0
13501,0
13502,0
13503,0
13504,0
13505,0
13506,0
13507,0
13508,0
13509,0
13510,0
13511,0
13512,0
13513,0
13514,0
13515,0
13516,11
13517,11
13518,11
13519,11
13520,11
13521,11
13522,11
13523,11
13524,11
13525,11
13526,11
13527,11
13528,11
13529,11
13530,11
13531,11
13532,0
13533,11
13534,11
13535,11
13536,11
13537,11
13538,11
13539,11
13540,11
13541,11
13542,11
13543,11
13544,11
13545,11
13546,11
13547,11
13548,11
13549,11
13550,11
13551,11
13552,11
13553,11
13554,11
13555,11
13556,0
13557,0
13558,0
13559,0
13560,0
13561,0
13562,0
13563,0
13564,0
13565,0
13566,0
13567,0
13568,0
13569,0
13570,0
13571,0
13572,0
13573,0
13574,0
13575,0
13576,0
13577,0
13578,0
13579,0
13580,0
13581,0
13582,0
13583,0
13584,0
13585,0
13586,0
13587,0
13588,0
13589,0
13590,0
13591,0
13592,0
13593,0
13594,0
13595,0
13596,0
13597,0
13598,0
13599,0
13600,0
13601,0
13602,0
13603,0
13604,0
13605,0
13606,0
13607,0
13608,0
13609,0
13610,0
13611,0
13612,0
13613,0
13614,0
13615,0
13616,0
13617,0
13618,0
13619,0
13620,0
13621,0
13622,0
13623,0
13624,0
13625,0
13626,0
13627,0
13628,0
13629,0
13630,0
13631,0
13632,0
13633,0
13634,0
13635,0
13636,0
13637,0
13638,0
13639,0
13640,0
13641,0
13642,0
13643,0
13644,0
13645,0
13646,0
13647,0
13648,0
13649,0
13650,0
13651,0
13652,0
13653,0
13654,0
13655,11
13656,11
13657,11
13658,11
13659,11
13660,11
13661,11
13662,11
13663,11
13664,11
13665,11
13666,11
13667,11
13668,11
13669,11
13670,11
13671,11
13672,11
13673,11
13674,11
13675,11
13676,11
13677,0
13678,11
13679,11
13680,11
13681,11
13682,11
13683,11
13684,11
13685,11
13686,11
13687,11
13688,11
13689,11
13690,11
13691,11
13692,11
13693,11
13694,11
13695,11
13696,11
13697,11
13698,11
13699,11
13700,11
13701,0
13702,0
13703,0
13704,0
13705,0
13706,0
13707,0
13708,0
13709,0
13710,0
13711,0
13712,0
13713,0
13714,0
13715,0
13716,0
13717,0
13718,0
13719,0
13720,0
13721,0
13722,0
13723,0
13724,0
13725,0
13726,0
13727,0
13728,0
13729,0
13730,0
13731,0
13732,0
13733,0
13734,0
13735,0
13736,0
13737,0
13738,0
13739,0
13740,0
13741,0
13742,0
13743,0
13744,0
13745,0
13746,0
13747,0
13748,0
13749,0
13750,0
13751,0
13752,0
13753,0
13754,0
13755,0
13756,0
13757,0
13758,0
13759,0
13760,0
13761,0
13762,0
13763,0
13764,0
13765,0
13766,0
13767,0
13768,0
13769,0
13770,0
13771,0
13772,0
13773,0
13774,0
13775,0
13776,0
13777,0
13778,0
13779,0
13780,0
13781,0
13782,0
13783,0
13784,0
13785,0
13786,0
13787,0
13788,0
13789,0
13790,0
13791,0
13792,0
13793,0
13794,0
13795,0
13796,0
13797,0
13798,0
13799,0
13800,11
13801,11
13802,11
13803,11
13804,11
13805,11
13806,11
13807,11
13808,11
13809,11
13810,11
13811,11
13812,11
13813,11
13814,11
13815,11
13816,11
13817,11
13818,11
13819,11
13820,11
13821,11
13822,0
13823,11
13824,11
13825,11
13826,11
13827,11
13828,11
13829,11
13830,11
13831,11
13832,11
13833,11
13834,11
13835,11
13836,11
13837,11
13838,11
13839,11
13840,11
13841,11
13842,11
13843,11
13844,11
13845,11
13846,0
13847,0
13848,6
13849,6
13850,6
13851,6
13852,6
13853,6
13854,6
13855,6
13856,6
13857,6
13858,0
13859,0
13860,0
13861,0
13862,0
13863,0
13864,0
13865,0
13866,0
13867,0
13868,0
13869,0
13870,0
13871,0
13872,0
13873,0
13874,0
13875,0
13876,0
13877,0
13878,0
13879,0
13880,0
13881,0
13882,0
13883,0
13884,0
13885,0
13886,0
13887,0
13888,0
13889,0
13890,0
13891,0
13892,0
13893,0
13894,0
13895,0
13896,0
13897,0
13898,0
13899,0
13900,0
13901,0
13902,0
13903,0
13904,0
13905,0
13906,0
13907,0
13908,0
13909,0
13910,0
13911,0
13912,0
13913,0
13914,0
13915,0
13916,0
13917,0
13918,0
13919,0
13920,0
13921,0
13922,0
13923,0
13924,0
13925,0
13926,0
13927,0
13928,0
13929,0
13930,0
13931,0
13932,0
13933,0
13934,0
13935,0
13936,0
13937,0
13938,0
13939,0
13940,0
13941,0
13942,0
13943,0
13944,0
13945,11
13946,11
13947,11
13948,11
13949,11
13950,11
13951,11
13952,11
13953,11
13954,11
13955,11
13956,11
13957,11
13958,11
13959,11
13960,11
13961,11
13962,11
13963,11
13964,11
13965,11
13966,11
13967,0
13968,11
13969,11
13970,11
13971,11
13972,11
13973,11
13974,11
13975,11
13976,0
13977,0
13978,0
13979,0
13980,0
13981,0
13982,0
13983,0
13984,0
13985,0
13986,0
13987,0
13988,0
13989,0
13990,0
13991,0
13992,0
13993,6
13994,6
13995,6
13996,6
13997,6
13998,6
13999,6
14000,6
14001,6
14002,6
14003,0
14004,0
14005,0
14006,0
14007,0
14008,0
14009,0
14010,0
14011,0
14012,0
14013,0
14014,0
14015,0
14016,0
14017,0
14018,0
14019,0
14020,0
14021,0
14022,0
14023,0
14024,0
14025,0
14026,0
14027,0
14028,0
14029,0
14030,0
14031,0
14032,0
14033,0
14034,0
14035,0
14036,0
14037,0
14038,0
14039,0
14040,0
14041,0
14042,0
14043,0
14044,0
14045,0
14046,0
14047,0
14048,0
14049,0
14050,0
14051,0
14052,0
14053,0
14054,0
14055,0
14056,0
14057,0
14058,0
14059,0
14060,0
14061,0
14062,0
14063,0
14064,0
14065,0
14066,0
14067,0
14068,0
14069,0
14070,0
14071,0
14072,0
14073,0
14074,0
14075,0
14076,0
14077,0
14078,0
14079,0
14080,0
14081,0
14082,0
14083,0
14084,0
14085,0
14086,0
14087,0
14088,0
14089,0
14090,11
14091,11
14092,11
14093,11
14094,11
14095,11
14096,11
14097,11
14098,11
14099,11
14100,11
14101,11
14102,11
14103,11
14104,11
14105,11
14106,11
14107,11
14108,11
14109,11
14110,11
14111,11
14112,0
14113,11
14114,11
14115,11
14116,11
14117,11
14118,11
14119,11
14120,11
14121,0
14122,0
14123,0
14124,0
14125,0
14126,0
14127,0
14128,0
14129,0
14130,0
14131,0
14132,0
14133,0
14134,0
14135,0
14136,0
14137,0
14138,6
14139,6
14140,6
14141,6
14142,6
14143,6
14144,6
14145,6
14146,6
14147,6
14148,0
14149,0
14150,0
14151,0
14152,0
14153,0
14154,0
14155,0
14156,0
14157,0
14158,0
14159,0
14160,0
14161,0
14162,0
14163,0
14164,0
14165,0
14166,0
14167,0
14168,0
14169,0
14170,0
14171,0
14172,0
14173,0
14174,0
14175,0
14176,0
14177,0
14178,0
14179,0
14180,0
14181,0
14182,0
14183,0
14184,0
14185,0
14186,0
14187,0
14188,0
14189,0
14190,0
14191,0
14192,0
14193,0
